UID,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710
69023200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387.823333,1388.015,1388.088333,1387.531667,1387.4625,1387.72,1387.4925,1387.452,1387.5925,1387.5675,1387.375,1387.38,1387.275,1387.18,1387.18,1387.22,NA,NA,NA,NA,NA,1387.365,1387.3475,1387.6825,1387.376667,1387.16,1386.81,1387.033333,1386.8,1386.95,1386.675,1386.76,1386.7,1387.215,1387.496667,1387.19,1387.183333,1387.14,1387.16,1387.24,1387.075,1387.2575,1387.07,1387.075,1387.15,1386.882,1387.04,1387.066667,1386.99,1386.865,1386.84,1386.84,1386.713333,1386.5075,1386.362,1386.52,1386.765,1387.09,1387.39,1387.148,1386.64,1386.44,1386.685,1387.252857,1386.949,1386.442,1386.326,1386.006667,1386.043333,1387.065,1387.14,1387.01,1386.765,1386.59,1387.068,1387.58,1387.93,1387.663333,1387.28,1387.355,1387.5575,1387.203333,1387.056,1386.756,1386.79,1386.78,1386.73,1386.97,1386.933333,1386.886667,1387.05,1386.856667,1386.965,1387.186667,1387.36,1386.9075,1387.12,1387.016667,1386.836667,1387.13,NA,NA,NA,NA,NA,NA,1387.87,NA,NA,NA,NA,1387.236667,1387.0825,1386.81,1386.71,1386.693333,1386.71,1386.794,1386.92,1386.82,1386.55,1387.086,1387.295,1386.753333,1386.92,1387.05,1386.836667,1386.845,1386.895,1386.73,NA,NA,NA,NA,NA
69024100,NA,NA,NA,145.39,NA,NA,NA,NA,NA,NA,NA,145.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.6666667,145.908,145.575,145.436,145.644,146.176,146.37,145.9825,146.8566667,146.275,146,145.802,145.544,145.685,145.404,145.156,145.3633333,145.47,146.545,146.3866667,146.385,146.365,146.526,146.59,146.222,146.325,146.315,146.202,146.22,146.245,145.6966667,146.35,146.39,146.362,146.505,146.305,146.78,146.785,146.5,146.515,146.74,NA,146.83,NA,NA,NA,NA,NA,146.82,NA,NA,NA,NA,NA,146.3,146.7833333,146.75,146.75,147.25,147.35,145.885,146.4266667,146.0533333,145.81,146.0033333,146.2533333,146.185,145.93,145.7066667,145.98,146.0666667,145.84,146.078,146.07,145.91,146.34,146.2366667,146.295,146.31,146.3,146.145,NA,NA,NA,146.4,147,146.2333333,145.85,145.85,145.65,NA,146.23,NA,146.38,146.48,146.63,146.62,146.52,146.3533333,146.47,146.6,146.69,146.1133333,146.88,NA,NA,146.93,146.78,147.472,147.23,146.755,146.28,146.43,145.98,146.4166667,146.6075,146.6366667,146.545,146.6366667,146.445
69025400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505.83,1505.885,1505.65,1505.35,NA,NA,1505.74,NA,NA,1505.42,NA,NA,1505.026875,1505.088,1505.278571,1505.248571,1505.175294,1505.195,1505.726667,1505.602,1505.478333,1505.311429,1504.904828,1504.791429,1505.218182,1505.455652,1505.4028,1505.136429,1504.802,1504.612857,1505.635556,1505.7056,1505.682692,1505.506957,1505.323462,1505.272857,1505.93775,1505.865417,1505.720909,1505.4604,1505.336667,1505.146429,1505.41,NA,1505.18,1505.0825,NA,1505.15,1505.633235,1505.736,1505.76381,1505.632222,1505.601,1505.606,1505.88,NA,NA,NA,NA,NA
69028501,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491.5,NA,NA,NA,NA,NA,NA,NA,NA,1491.67,1491.545,1491.673333,1491.708,1491.403333,1491.24,1491.586667,1491.546,1491.43,1491.165,1491.123333,1491.136667,1491.591667,1491.33,1491.4275,1491.306667,1491.39,1491.46,1491.566667,1491.56,1491.605,1491.618,1491.426667,NA,1494.015,1493.82,1493.813333,1493.6,1493.26,NA,1491.51,1491.353333,1491.46,1491.273333,1491.18,NA,1491.34,1491.58,1491.676,1491.584,1491.56,NA,1491.668,1491.816667,1491.54,1491.445,1491.41,NA,1491.705,1491.65,1491.56,1491.864,1491.43,NA,1491.4,1491.356,1491.428,1491.54,1491.33,NA,1491.115,1491.31,1491.603333,1491.57,1491.475,NA,1491.633333,1491.934,1491.681429,1491.68,1491.705,1491.83,1491.78,1491.755,1491.53,1491.255,1491.246667,1491.22,1492.01,1491.82,1491.59,1491.568,1491.48,NA,1491.82,1491.994,1491.958,1491.656667,1492.255,NA,1491.566667,1491.58,1491.652,1491.04,1490.98,NA,1491.588,1491.716,1492,1491.824,1491.78,NA,1491.13,1491.225,1491.185,1491.076667,1491.21,1491.31,NA,1491.442,1491.546,1491.37,1491.18,1491.11,1491.03,NA,1491.086667,1490.9725,1490.766,NA,1491.48,1491.381667,1491.31,1491.344,1491.7,1491.82,1491.9,1492.006667,1491.973333,1491.8775,1491.846667,NA,1491.57,1491.62,1491.535,1491.34,1491.56,NA,1491.77,NA,NA,NA,NA,NA,1491.91,1491.926667,1491.62,1491.485,1491.586667,NA
69028503,NA,NA,NA,NA,NA,NA,NA,NA,NA,1494.01,NA,NA,1494.285,1494.0225,1493.956,1493.985,1494.1575,1494.11,1494.193333,1494.17,1494.4325,1494.175,1494.005,1493.826667,1494.165,1494.1575,1494.196,1493.8275,1493.73,1494.08,1494.263333,1493.875,1493.7,1493.425,1493.48,1493.74,1494.46,1494.21,1494.205,1494.015,1493.79,1493.73,1494.08,1493.94,1493.8025,1493.4,1493.255,1493.26,1493.61,1493.505,1493.484,1493.335,1493.1625,1493.095,1494.14,1494.256,1494.225,1494.015,1494.1,1494.17,1493.953333,1493.905,1494.068,1493.885,1493.725,1493.79,1494.5025,1494.5675,1493.518,1494.28,1494.015,1493.77,1494.113333,1493.714,1493.58,1493.66,1493.535,1493.46,1493.76,1493.71,1493.6475,1493.49,1493.435,1493.57,1494.176667,1494.318,1494.07,1492.97,1493.365,1492.915,1494.21,1494.36,1494.15,1493.75,1493.575,1493.583333,1494.298,1494.1825,1493.886,1493.5,1493.5625,1493.55,1494.11,1494.295,1494.016,1493.6025,1494.24,1494.898333,1494.57,1494.49,1494.175,1493.752,1493.56,1493.67,1494.594,1494.1425,1493.83,1493.805,1493.655,1493.5175,1493.61,1493.6025,1493.71,1493.581667,1493.543333,1493.5375,1494.095,1493.904,1493.87,1493.57,1493.2075,1493.1825,1493.9375,1494.3,1494.09,1493.87,1493.606667,NA,NA,1494.37,1494.145,1493.986667,1493.74,1493.69,1494.3625,1494.3525,1494.104,1493.8475,1493.7175,1493.576667,1494.0025,1494.24,1494.016667,1493.78,1493.955,1493.735,1494.2025,1494.2,1494.166667,1494.108,1494.123333,1494.07,1494.408,1494.4325,1494.293333,1494.07,1494.115,1494.2175
69037800,1358.312,1358.29,1358.212857,1357.395714,1356.987778,1357.052,1358.12,1357.79625,1357.834,1357.335,1357.347143,1357.2875,1358.105,1357.693333,1357.598,1357.306667,1357.35,1357.4,1357.9955,1357.737222,1358.366111,1358.300417,1357.91,1357.53,1358.303333,1358.355,1358.34,1357.616667,1357.473333,1357.55,1357.6,1357.415,1357.24625,1357.053333,1357.07,1357.925,1358.81,1358.253333,1357.9375,1357.45,1357.3,1357.38,1358.433333,1357.7675,1357.5675,1357.06625,1356.815,1356.855,1357.415714,1357.334583,1357.302,1357.037143,1356.788889,1356.986,1358.119,1357.824,1358.49,1358.096667,1357.8,NA,1357.602,1357.5875,1357.7125,1357.47,NA,NA,1359.066481,1358.665,1357.834286,1358.21375,1357.748889,1357.434167,1357.60125,1357.581333,1357.615769,1357.42,1357.233333,1357.078,1357.294286,1357.3,1357.2825,1357.084667,1356.9925,1357.276667,1358.082121,1358.078333,1357.561,1357.132667,1357.114615,1357.185714,1358.049773,1358.318182,1357.813462,1357.180556,1356.927826,1356.932609,1357.998684,1357.627,1357.194722,1356.970313,1356.737619,1356.675,1357.71775,1358.033824,1357.459205,1356.982273,1357.403913,1358.266364,1359.079828,1358.643077,1357.984556,1357.396538,1356.985769,1357.045,1358.575882,1358.048833,1357.561667,1357.489744,1357.393556,1357.125769,1357.291786,1357.472414,1357.702333,1357.500167,1357.289231,1357.231034,1358.458846,1357.914483,1357.779,1357.290769,1356.853846,1356.732963,1357.731364,1358.149038,1357.889259,1357.7,NA,NA,1358.194286,1358.292,1357.988148,1357.441,1357.183333,1357.033333,1358.736,1358.9348,1358.410556,1357.77,1357.340526,1357.042222,1357.678182,NA,1357.641667,1357.265,1357.25,1357.045,1358.171667,1358.132857,1358.14,1358.01,1357.805,1357.61,1358.58,1358.233333,1358.046,1357.675,1357.74,1357.8
69039400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368.315,1368.36,1368.26,1368.44,1369.17,1369.22,1369.05,1368.822,1368.95,1369.21,1369.463333,1369.44,1369.28,1369.14,1369.36,1369.48,1369.4,1369.373333,1369.205,1369.3,1369.3,1369.335,1369.2475,1369.254,1369.21,1369.33,1369.34,1369.39,1369.55,1369.65,1369.47,1369.423333,1369.23,1369.23,1369.3275,1369.448,1369.044,1368.98,1368.84,1368.88,1369.57,1369.3875,1369.263333,1368.903333,1368.9,1369.08,1369.44,1369.42,1369.1,1369.02,1369.02,1369.08,1369.05,NA,NA,NA,NA,NA,1369.64,NA,NA,NA,NA,NA,1369.56,NA,NA,NA,NA,NA
69041200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396.38,1396,1396.75,1396.42,1396.35,NA,1396.39,1396.35,1396.958,1396.015,1395.86,1396.01,1396.176667,1396.486667,1396.5375,1395.61,1396.11,1395.91,1396.213333,1395.605,1396.468,1396.3675,1395.685,1395.46,1396.12,NA,NA,NA,NA,NA,1395.85,NA,NA,NA,NA,NA,1396.36,1396.466,1396.18,1396.07,1396.436667,1396.67,1396.476667,1396.035,1397.45,1396.406,1396.856,1396.98,1396.7425,1396.475,1396.255,1395.766667,1396.295,1396.246667,1396.424,1395.935,1395.602,1395.746,1395.745,1395.758,1396.29,1396.8275,1396.066,1395.85,1395.88,1395.91,1396.3,1396.42,1396.372,1395.865,1396.185,1396.5,1396.61,1396.16,1396.098,1396.146,1396.14,1396.745,1396.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395.906667,1397.015,1395.68,1395.3775,1394.95,NA,NA,1395.81,1395.9,1395.7,1395.14,1395.7,1395.87,1395.185,1394.04,1394.03,NA,NA,1396.185,NA,1395.98,1396.163333,1396.93,1396.505,1396.21,1396.726667,1395.976667,1395.76,1396.7225,1396.4,1395.923333,1395.79,1395.423333,1395.61,1396.023333,1397.09
69042400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.85,1400.72,1400.888,1401.07,1400.793846,1401.486429,1400.682069,1400.75,1400.804516,1401.058387,1400.810333,1400.716129,1400.499032,1400.588929,1400.532,1401.13375,1400.665667,1400.200968,1400.069032,1399.903,1399.886522,1400.815484,1400.534333,1400.973871,1400.752414,1400.743571,1400.684074,1400.970323,1400.728,1400.863548,1400.564194,1400.607667,1400.662581,1400.962083,1400.855172,1400.395185,1400.222903,1400.42,1400.52,1401.18875,1401.253571,1400.68037,1400.418387,1400.241538,1400.2944,1401.495217,1400.9596,1400.381739,1400.079091,1399.774545,1399.695,1400.929545,1400.909048,1400.437778,1400.136,1400.2,1400.95,1401.482857,1401.311364,1400.7885,1400.3425,1400.231111,1400.425,1401.417778,1400.782857,1400.347143,1400.41,1400.32,1400.27,1400.604286,1400.536667,1400.307692,1400.16,1400.033333,1400.01,1401.365,1400.886,1400.6525,1400.43,1400.27,1400.1175,1401.625,1401.911818,1401.268,1401.04,1400.594,1400.21,NA,1401.577778,1401.49,1400.84,1400.51,1400.58,1401.63,1401.398,1400.72,1400.51,1400.395,1400.24,1401.43,NA,NA,NA,NA,NA,1401.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69042600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.84,NA,NA,NA,NA,NA,NA,NA,NA,1388.965,1388.9025,1388.9,1388.671667,1388.7325,1388.77,1389.0425,1389.08,1388.77,1388.6975,1388.836667,NA,1389.09,1389.166667,1388.846,1388.6375,1388.54,NA,1389.332,1389.03,1388.7075,1388.552,1388.305,1388.28,1389.1,1388.948,1388.665,1388.4375,1388.613333,NA,1389.22,1389.19,1388.84,1388.586667,1388.52,1388.72,1389.14,1388.92,1388.76,1388.793333,NA,1388.58,1388.853333,1388.74,1388.63,1388.6,1388.54,1388.42,1389.212,1388.98,1388.87,1388.68,1388.533333,1388.5,1389.244,1389.8,1389.22,1388.86,1388.54,1388.41,1389.496667,1389.47,1389.282,1388.79,1388.59,NA,1389.726667,1389.473333,1389.34,1388.93,1388.812,1388.69,1389.272,1389.3075,1389.195,1388.89,1389.195,NA,1389.161667,1389.11,1389.083333,1388.906,1389.025,NA,1389.216,1389.115,NA,NA,1389.13,1389.41
69043401,NA,NA,NA,NA,NA,NA,1369.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367.006,1366.25125,1366.746,1365.87,NA,1366.09,1367.06,1366.00963,1365.971034,1365.317037,1365.40375,NA,1366.071667,1365.647,1365.459677,1365.409677,1365.432333,1365.758966,1367.0825,1366.109333,1368.698065,1366.397742,1366.477333,1367.313889,1367.455455,1366.516333,1366.378387,1365.99129,1366.179667,1365.837895,1369.075,1366.926333,1365.84,1366.8,1365.855,1365.995,1366.73,NA,NA,NA,NA,NA,1366.144091,1366.145263,1366.18,1365.915714,1366.342667,1366.073333,1366.738571,1366.299,1365.501429,1365.43125,1366.776667,NA,1367.666,1366.96,NA,NA,NA,NA,1366.42,NA,NA,NA,NA,NA,1366.42,1366.14,1365.516,1364.86,1366.93,NA,1366.51,1367.6625,1366.043333,1365.09,NA,NA,1366.31,NA,NA,NA,NA,NA,1366.32,NA,NA,NA,NA,NA,1366.49,1366.21,1365.51,1365.29,1364.77,1365.04,1366.135,1367.31625,1366.036667,1366.09,NA,NA,NA,1366.6475,1366.23,1365.37,1365.17,1365.57,1367.21,NA,NA,NA,NA,NA,1367.92,1366.08,NA,NA,NA,NA,1366.24,NA,NA,NA,NA,NA,1367.81,NA,NA,NA,NA,NA
69049000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396.7,NA,NA,NA,NA,NA,NA,1396.74125,1396.75,1396.57,1396.24,1396.25,NA,1396.78,NA,NA,NA,NA,NA,1396.71,NA,NA,NA,NA,NA,1396.77,1396.836667,1396.653333,1396.776667,1396.7,1396.62,NA,1396.866667,1396.665,1396.816,1396.51,1396.46,1397.136667,1397.643333,1396.71,1396.61,1396.41,NA,NA,1397.038,1396.7325,1396.57,1396.555,1396.643333,1396.93,1397.03,NA,NA,NA,NA,1397,NA,NA,NA,NA,NA,1397.02,NA,NA,NA,NA,NA,1396.89,NA,NA,NA,NA,NA
69049500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360.77,NA,NA,NA,NA,1360.9575,1361.44,1361.366667,1361.255,1361.356667,1361.48,1361.31,1361.23,1361.7025,1361.476667,1361.303333,NA,1361.116667,1361.032,1360.596667,1360.41,1360.62,1360.73,1361.645,1360.602,1360.393333,1360.565,1360.605,1360.81,1360.82,1361.388,1361.11,1361.043333,1361.21,NA,1361.56,1361.55,1361.4075,1361.285,1361.335,1361.55,1361.563333,1361.66,1361.525,1361.42,1362.033333,1362.34,1362.28,1362.0925,1362.15,1361.95,1361.846667,1362.1,1362.253333,1362.155,1361.5,1361.335,1361.205,NA,1362.21,1362.295,1362.15,1362.0075,1362.23,1362.55,1361.26,1361.3,1360.986667,1360.784,1360.606667,NA,1361.43,1361.32,1361.386667,1361.71,1361.81,1361.79,1361.852,1361.51,1361.233333,1361.22,1361.52,NA,1361.496667,1361.6,1361.73,1361.663333,1361.61,1361.61,1361.74,1362.145,1361.44,1361.49,1361.215,1361.19,NA,1361.42,1361.5,1360.92,NA,NA,1361.28,NA,NA,NA,NA,NA,1362.71,NA,NA,NA,NA,NA,1361.4475,1361.91,1361.8225,1361.66,NA,NA,1361.63,1361.7025,1361.55875,NA,1362.306667,NA
69050100,1354.08,1354.02,1353.96,1353.704,1354.404,1354.674,1355.02,1355.112,1355.16,1355.06,1355.214,1355.192,1355.78,1355.535,1355.7175,1355.44,1355.4175,1355.175,1355.375,1355.5075,1355.71,1355.496667,1355.39,1355.23,1355.49,1355.385,1355.258,1354.91,1354.833333,1354.95,1355.17,1354.896667,1354.818333,1354.816667,1355.105,1355.38,1355.735,1355.606667,1355.972,1356.083333,1355.86,1355.72,1356.07,1355.91,1355.95,1355.575,1355.31,1355.212,1355.156667,1355.202,1355.083333,1354.678,1354.455,1354.478,1355.12,1354.935,1355.02,1355.096,1355.193333,1355.27,1355.264,1355.17,1355.126,1354.945,1354.89,1354.71,1356.82,1356.033333,1355.68,1355.484,1355.1,1354.905,1355.2325,1355.094,1355.535,1355.33,1355.202,1355.216667,1355.03,1354.805,1354.907143,1354.7,1354.585,1354.48,1354.765,1354.96,1354.7225,1354.6,1354.62,1354.6175,1354.88,1355.344,1355.12,1354.906667,1354.64,1354.796,1355.198333,1355.035,1354.72,1354.472,1354.116667,1354.013333,1354.616,1354.465,1354.185,1353.888,1353.786667,1354.024,1354.906,1355.05,1354.95,1354.63,1354.585,1354.61,1355.03,1354.84,1354.535,1354.736,1354.755,1354.615,1354.695,1354.654,1354.505,1354.553333,1354.62,1354.692,NA,1355.206,1355.205,1355.28,1354.9675,1354.725,1354.646667,1355.531,1355.92,1355.663333,1355.268,1355.015,NA,1356.034,1355.932,1355.474,1355.278,1355.336667,1356.016,1356.096667,1355.804,1355.586667,1355.493333,1355.36,1354.522,1354.443333,1354.338,1354.08,1354.088333,1353.978,1355.424,1355.435,1355.3,1355.0725,1354.954,1354.83,1355.676667,1355.68,1355.658,1355.534,1355.57,1355.698
69050900,NA,1354.965,1355.036,1355.078,1355.3,NA,1354.64,1355.08,1355.053333,1354.444545,1354.783333,1355,1354.98,1354.795,1354.886667,1354.93,1355.6675,1355.29,1355.375,1355.282857,1355.353333,1355.08,1355.095,1355.22,1354.598333,1354.805,1354.94,1355.345,1355.518571,1355.77,1355.0175,1355.045,1355.38,1355.27,1355.52,1355.22,1354.835,1355.46,1355.705,1355.353333,1355.0475,1355.56,1355.05,NA,NA,NA,1355.253333,1355.67,1354.653333,1355.573333,1355.67,1355.85,1355.863333,1355.89,1356.54,1355.97,NA,NA,NA,1356.29,1355.61,1355.97,1355.265,1354.863333,1355.055,1355.28,NA,1355.406667,1355.37,1355.395,1355.42,NA,1355.236667,1355.37,1355.48,1355.768,1355.62,1354.92,1355.226667,1355.36,1355.5,1355.615,1356.04,1356.47,NA,NA,NA,NA,NA,NA,1355.52,NA,NA,NA,NA,NA,1356.1925,1355.814,1355.603333,1355.7,1355.63,1356.06,1355.035,1354.93,1354.965,1354.866,1354.68,1355.015,1355.068,1355.465,1355.14,1354.93,1355.49,1355.57,1355.4325,1355.27,1355.25,1356.055,1355.8,1355.885,1355.84,1355.58,1355.563333,1355.513333,1355.863333,1355.996667,NA,1355.33,NA,NA,NA,NA,1356.136,1356.43,NA,1355.38,1355.48,1355.73,NA,1355.67,1354.65,1354.65,1354.95,1355.55,1355.65,1355.465,NA,1355.84,NA,NA,1356.6,NA,1355.78,1356.08,NA,1355.313333,1354.93,NA,NA,NA,NA,NA,1355.69,NA,NA,NA,NA,NA
69051100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.006667,1353.086667,1352.698333,1352.67,1352.77,1352.87,1352.855,1353.02,1352.54,1352.32,1352.22,1352.52,1353.18,1353.15,NA,NA,NA,NA,1352.896667,1352.876667,1352.73,1352.43,1352.25,1352.63,1353.08,1353.24,1353.018,1352.7,1352.67,1352.76,1352.74,1352.675,1352.41,1352.62,1352.616667,NA,1352.7,1352.703333,1352.72,1352.71,1352.93,1352.91,NA,1352.952,1352.97,1352.96,1352.71,1352.59,1352.9,1353.265714,1352.993333,1352.69,1352.34,NA,NA,1353.21,NA,NA,NA,NA,1352.98,NA,NA,NA,NA,NA,1352.61,NA,NA,NA,NA,NA,1352.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69052100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.99,NA,NA,1372.23,NA,1372.47,1372.2,1372.306667,1372.06,1372.046667,1372,1372.22,NA,NA,NA,1372.1,NA,1371.923333,1372.16,1372.093333,1371.866667,1372.05,1372.2,1372.136667,1371.956667,1372.885,1372.503333,1372.23,NA,1372.246667,1372.1,1372.12,1371.95,1371.946667,1371.88,1372.984,1372.554,1372.118571,1371.882,1371.735,1371.59,1372.325,1372.18,1372.415,1372.21,1372.224,1372.29,1372.08,1372.013333,1372.288,1372.22,1372.375,1372.36,1372.56,1372.56,1372.195,1372.17,1372.45,1372.48,1372.206667,1372.411667,1372.258,1371.978,1371.71,1371.83,1372.483333,1372.206,1371.845,1371.5825,1371.29,NA,1372.28,1372.248,1371.985,1371.73,1371.74,NA,1372.893333,1372.732,1372.372,1372.048333,1371.877143,NA,1372.393333,1372.216667,1371.928333,1372.17,1372.2975,NA,1371.96,1371.89,1371.926667,1372.02,1372.026667,NA,1372.64,1372.485,1372.402,1372.508,1372.32,NA,1372.83625,1373.322857,1373.085714,1372.453333,1371.878571,1371.26,NA,1372.741429,1372.543333,1372.234,1372.131667,NA,1372.99,1372.806,1372.458571,1372.18375,1372.106,NA,1372.385,1372.248333,1371.988333,1371.743333,1372.045,1371.98,1372.46,NA,NA,NA,NA,NA,1372.84,NA,NA,NA,NA,NA
69054500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.75,1371.683333,1371.893333,1371.754,1371.626,1371.65,1371.51,1371.665714,1371.7275,1371.73,1371.644,1371.718333,1371.2,1371.198,1371.125,1370.9,1371.01,NA,1371.53,1371.37,1372.502,1371.905,1371.853333,1371.89,1371.443333,1371.245,1371.3325,1371.19,1371.396667,NA,1372.023333,1371.818,1371.56,1371.513333,1371.455,NA,1371.15,1371.431667,NA,1371.63,1371.523333,NA,1371.64,1371.413333,1371.3425,1371.08,1371.086667,NA,NA,NA,NA,NA,NA,NA,1371.07,1371.11,1370.836667,1370.42,1370.31,1370.46,1372.34,1371.493333,1371.28,1371.07,1370.68,1370.58,1371.72,NA,NA,NA,NA,NA,1371.69,1371.65,1371.476667,1371.175,1371.09,NA,1371.89,1371.39,1371.225,1371.623333,1371.54,1371.45,1371.6,NA,NA,NA,NA,NA,NA,1371.59,NA,NA,NA,NA,1371.85,1372.226,1371.874,1371.5275,1371.1875,NA,NA,1371.82,1371.804,1371.535,1371.452,NA,1372.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
