,X,lakeid,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710,lakeid
485,91596049,10002900,4.570813279,7.884435808,6.404717845,2.779585081,1.755952029,1.880935425,7.430604858,3.388567513,5.939115432,2.949629684,5.297768285,0.985224861,1.812428711,3.758684762,4.747841251,4.103532276,4.607838608,2.595017425,5.549515666,7.579316565,5.612697001,7.09918226,2.737747592,0.887597561,1.770201498,3.818394092,4.758800191,5.172819015,4.177160701,3.958747932,3.029124291,3.529181404,4.627420272,4.733655937,2.516450355,4.036261889,3.218378867,4.034278247,1.756864257,2.937925539,1.498758891,3.146189801,2.404621324,3.885418342,8.654113416,5.328146181,2.540175953,1.843600637,4.161292561,6.105311532,3.023360937,4.638262918,1.765082977,3.011800566,6.144104865,4.602252706,5.291883961,3.602322005,2.109871049,1.270904531,4.778144959,5.307594945,5.200103529,2.893497882,1.663629065,1.23257547,4.531110156,4.972129937,2.057111086,3.090670424,2.766962124,1.3048888,2.436066397,7.831813682,5.122308423,6.5086688,3.932455094,4.174058568,5.037793036,4.210870058,2.699235985,1.091303322,2.269079927,0.805408749,6.856160487,4.341483978,5.129478278,2.535223299,5.457420088,2.648096292,4.067929714,5.311121718,2.611268432,4.176436563,6.649924817,3.515481387,2.419835398,3.701602859,2.11122264,6.055171028,3.603501678,0.513856496,2.279420599,2.370750439,1.792129188,6.885557636,4.726199073,4.834223124,3.514944576,3.590753298,2.448995186,2.757868621,2.182699896,2.160455738,1.178567698,3.385732166,1.919549071,5.489720814,0.922636449,6.531400919,2.531106384,6.539260157,4.029812198,4.963688427,6.674420872,1.593202572,5.204138656,4.464457158,5.11499961,2.876437333,0.631541863,0.705723081,9.893046456,4.461837599,3.467999428,1.961551332,0.512639209,0.981616759,5.046454399,7.73132015,3.309233627,1.617266726,1.587409121,3.547000789,4.34994203,10.11243996,2.157786127,2.662310566,1.842627095,0.942725277,4.75613654,4.020871278,6.733375219,3.459275449,4.013351787,2.787349947,3.141068147,4.149912634,6.467713648,8.154933022,5.756259957,3.014915909,4.794330905,3.381479867,2.791957555,6.961812212,1.846893649,4.750140413,10002900
486,120018120,10005600,4.531180761,8.098722696,6.304235426,2.586338498,1.775505147,1.988596645,7.629730658,3.358552553,6.000711073,2.673526417,5.36550938,0.800249465,1.703566042,3.679927029,4.779483492,3.89977033,4.496074644,2.407487387,5.251040274,7.16390238,5.443787369,7.027836074,2.549867543,0.970093466,1.710331529,3.631637492,4.81525587,4.687724894,4.192268122,4.233529113,2.976845064,3.526738812,4.57174687,5.277070446,2.424488328,3.981133358,3.137856446,3.932675107,1.851601994,2.463490849,1.506430759,3.206347866,2.036216823,3.826692668,9.099118493,5.365985047,2.528424106,1.874035402,4.1933509,5.975472158,2.918707913,4.846451716,1.775995271,2.686712861,6.279985038,4.495343523,5.173116055,3.745272393,2.23594723,1.162146062,4.253274202,5.019124757,5.350274422,2.79574288,1.9060225,1.231475562,4.488988519,4.9674474,2.119735322,3.076869726,2.842561776,1.32682246,2.533291654,7.85701755,5.568378199,6.512748263,4.188995307,4.230208581,5.256029595,4.458735856,2.685020138,0.963521386,2.372038635,0.871154384,6.769913023,4.228594368,4.692752827,2.078494289,4.985866742,2.937436792,3.697017166,5.250414155,2.618331302,4.178750645,6.247921358,4.124913378,2.411829455,3.597817762,2.009056574,6.289962422,3.503888667,0.564543303,2.100650506,2.310244425,1.537880264,6.728878834,4.846919461,4.859482939,3.364021063,3.500435829,2.379255306,2.808407182,2.287440658,2.199437136,1.05482484,3.407124476,1.88048389,5.646430687,0.763856506,6.552663933,2.468561216,6.420098836,3.705881341,5.353777745,6.111580795,1.618829605,5.336566437,4.380568407,4.683001356,2.983232742,0.647574861,0.727498915,10.21875206,4.481127663,3.888355764,2.089468355,0.499606601,0.925887834,4.849686677,7.804503853,3.147171205,1.667840987,1.551200723,3.646646023,4.579201991,10.11024889,2.249112985,2.434724694,1.835260418,0.8787461,4.711111166,3.74084716,6.871331226,3.448345125,4.09750855,2.986798281,3.102854035,4.133428509,6.392060898,7.958904169,5.378524878,2.801048355,4.728037878,3.365714474,2.572267543,7.397234321,1.911029881,4.831132715,10005600
487,91594761,10001900,4.457039495,8.123439365,6.267961171,2.661794623,1.739172296,1.89441113,7.472563578,3.193436328,5.796865337,2.963793649,5.386533148,1.077052588,1.671462453,3.700329489,4.830319663,3.964459492,4.56698772,2.464137842,5.194286013,7.244187375,5.602359209,7.095587214,2.554015173,0.951137909,1.729157254,3.611131003,4.612780823,4.680986404,4.244167719,4.284686304,3.013824297,3.516680562,4.566357553,5.161564529,2.439126604,4.031883127,3.118159427,4.046224733,1.833843634,2.523435344,1.504309553,3.197056691,2.067208552,3.854810327,9.287427876,5.420676291,2.582387762,1.904067942,4.220647342,6.050945289,2.974747989,4.930152145,1.774366129,2.732872119,6.307900078,4.444424325,5.205494735,3.722991947,2.244354967,1.174159997,4.32982511,5.132854223,5.406480571,2.955889029,1.944835815,1.218408707,4.571104017,5.07425438,2.112677349,3.138923847,2.914268126,1.318256161,2.540894743,7.984647347,5.480479035,6.570517454,4.014582992,4.264194436,5.339135991,4.464987351,2.628767017,1.001111108,2.304764602,0.852146429,6.823724919,4.222597308,4.77735434,2.087885608,4.937474165,2.905566626,3.693392326,5.248014927,2.649112937,4.248356971,6.227453887,4.089618497,2.431227813,3.604610721,2.027546177,6.431843155,3.492331005,0.540630177,2.23153612,2.316630993,1.857302146,6.955711365,4.895838307,4.765269763,3.306384143,3.440771295,2.430350502,2.796417627,2.181267546,2.163737966,1.059810413,3.323288219,1.990810956,5.691614423,0.795183113,6.436029904,2.561259316,6.449943456,3.926138305,5.237324463,6.349354804,1.663189355,5.153206163,4.493191017,5.488944153,3.092615628,0.629395751,0.740105054,9.847769949,4.468834102,3.94805936,1.908942791,0.486321258,1.025452087,5.113277674,7.392552919,3.228079879,1.59471895,1.59502975,3.625376218,4.494677391,10.02350493,2.178602941,2.729028695,1.859793772,1.00133267,4.738126675,4.028734883,6.853637901,3.461110357,4.046813203,2.891816007,3.01179771,4.139820774,6.435948398,8.257755796,5.583569984,2.868215091,4.940012316,3.410943472,2.783189476,7.103309128,1.805371725,4.760119332,10001900
488,120018052,27011900,3.972101673,8.617256761,6.259142429,2.654315136,1.783481799,1.803800799,7.520993367,2.705392219,5.281768024,3.228347734,5.989331454,1.560187876,1.457819633,3.645406857,5.455099583,3.791608088,4.706103027,2.248805203,4.620696306,6.83099361,5.688290179,7.223979026,2.448694639,1.089443777,1.727312375,3.170944162,4.583578289,3.799001418,4.182688281,4.882356644,3.114712931,3.646603167,5.043003514,5.504567608,2.34285038,4.195277825,3.078597911,4.131806687,1.965961881,1.846400052,1.472841598,3.313821904,1.791682757,3.99724327,10.02838567,5.34786804,2.572565794,2.037818506,4.149077669,6.034255654,2.635792688,5.548852101,1.797417525,2.395469874,6.493137151,4.573752075,5.409119651,3.797083601,2.415481322,0.975382803,4.030615062,4.600767881,5.635510877,3.009992109,2.589614555,1.20311616,4.60738647,4.987772048,2.15213012,3.017087951,3.067786425,1.381694976,2.812460519,8.358329743,5.983310327,6.662684456,4.32826966,4.552357465,5.986267,4.730194554,2.458709426,0.955200331,2.324838609,0.912177587,6.667873576,3.620270953,4.175468564,1.732764672,4.472820938,3.285107672,3.42401848,5.167342186,2.745736279,4.24580349,5.659832448,5.137301102,2.460182264,3.630064115,1.974317048,7.015743792,3.213693872,0.588238319,2.291126505,2.067440979,2.285579272,6.792477548,5.258935779,4.800571173,3.070831433,3.051598653,2.348682098,2.523420438,2.270751812,2.193752036,0.795702511,3.04938738,2.089156047,6.041636392,0.670650354,6.159889296,2.629895493,6.283450544,4.229950815,5.776418835,5.860863522,1.729187191,5.149202287,4.33030884,7.269014657,3.958675765,0.632811291,0.788555846,9.774646014,3.87694899,4.263832897,1.481257379,0.427810843,1.105678506,5.207424328,6.940023035,3.310052417,1.282455891,1.781948969,3.629100114,4.773555636,9.112467021,2.213600025,3.121249288,1.814246856,1.17120342,4.924791276,4.179504633,6.836438507,3.547422275,3.863252021,3.255471595,2.662655219,3.807368971,6.553790048,8.334411561,5.105664626,2.972456403,5.199891791,3.624984577,2.685961172,6.796475679,1.642053589,4.95345594,27011900
489,120020245,19003100,4.115484622,8.592301934,6.142052076,2.495380618,1.656724124,1.472430895,7.287404029,2.524416018,5.098255586,3.387611952,5.549338884,1.850161139,1.396005607,3.679158542,5.104796127,4.073419165,4.893943266,2.538052797,4.701785814,7.164869866,5.809345148,7.269694041,2.463752325,0.896655493,1.912633565,3.390247466,4.446434357,4.234411279,4.50497237,4.544353708,3.022069706,3.533242186,4.276154161,4.65770944,2.406787729,4.192742758,2.92141115,4.663109532,1.790833067,2.372315466,1.470756046,3.150647389,2.110034097,3.911583366,10.60298518,5.690573988,2.886783604,2.060172677,4.375700593,6.59088514,2.839290259,5.773202644,1.710496502,2.746098585,6.475398072,4.110869152,5.388506443,3.488166776,2.313430682,1.139598605,4.577553798,5.438201383,5.622352101,3.353016579,2.207625027,1.139153141,4.800914804,5.655383591,2.13365614,3.152589959,3.181383773,1.292040724,2.651835806,8.605423715,5.281304664,7.15220839,3.837350444,4.424856076,5.955499662,4.5744136,2.336507342,1.16872662,2.028604353,0.759282746,6.813905641,3.821822359,4.790931688,1.986906007,4.643954644,2.751595126,3.415408274,5.01435977,2.792818648,4.641883042,5.532531359,4.310201879,2.350176928,3.396526886,1.893234835,7.092973228,3.302318807,0.495874549,2.617457427,2.175451241,2.703875617,8.183910873,5.583812722,4.277678565,3.033032647,3.224400081,2.520281551,2.86442799,1.776734217,2.003237545,0.953483237,3.114425368,2.101340592,5.948309276,0.664073923,6.065128256,2.733744493,6.330282339,4.184434065,4.934429641,6.692576099,1.467612941,4.396618265,4.996399376,6.910505476,3.261884151,0.609531987,0.715036817,8.823800546,4.15861645,4.363123324,1.640085338,0.434216669,1.333116231,6.120865319,6.233493253,3.519277643,1.732858727,1.432063487,3.362835752,4.13848265,10.26757439,2.135901952,3.322028842,1.567915412,1.477194056,4.368101504,4.544848985,6.745450775,3.297821458,4.379866891,2.627307492,2.6656991,4.298962284,6.046179877,8.64178609,6.140205993,3.304130062,5.336089933,3.768819131,3.221861444,6.765546883,1.345411046,4.553399152,19003100
490,120020464,69088700,1.317556798,4.985222105,2.272046574,1.766879718,2.554559424,4.046505254,3.694559638,3.296124765,4.735966614,2.114358773,5.49958273,1.740446505,1.920252968,3.5757917,4.178635007,5.103811007,2.871895563,0.8267178,3.475411767,4.012330682,8.462184603,4.034651476,2.169638891,0.963252998,2.177372724,8.287740738,3.302206123,2.546693476,3.844499558,3.111378332,2.347305744,1.494184286,7.166541592,6.363899057,3.431586856,4.05823619,1.838967545,3.863799542,5.492973888,2.042314295,3.671176986,3.540641039,1.823489568,4.920514894,4.00162511,1.946430047,2.697116935,2.384334583,3.211820084,5.008177954,2.955951993,2.4055047,3.787301873,3.816664688,5.010857408,4.410089637,10.72243233,4.56607528,4.580103587,1.587942089,3.181256215,4.47282225,2.774765083,4.784619016,2.015791219,2.852196572,4.426025989,3.062614922,2.831251334,3.809905495,1.755621535,3.001853334,1.68658813,5.850373018,4.861272032,5.426364853,3.278913252,2.324670693,3.200580419,3.727050062,4.786894654,1.8560681,3.042027432,1.342454789,4.651364221,1.599265339,3.412455941,2.355404631,6.44880727,3.579070549,4.343955782,4.897091154,1.599408852,2.675889068,3.352647781,3.759789104,3.559293255,2.679268243,2.168106866,2.841758906,2.29928663,1.60717276,2.645590756,3.266638642,2.082002969,1.647987684,5.469750911,4.369353204,2.543916241,4.764045049,2.715694083,1.358652018,4.016680263,2.980660064,1.654342131,2.900568693,2.823139452,4.357083699,0.800354244,4.035216263,3.035955736,4.573607543,4.066002089,5.258744323,4.966581102,2.64029708,3.641885905,5.187098253,4.101045427,3.818437807,1.357578111,1.141960123,6.480336318,5.809244814,5.126823766,1.800569795,0.71720109,1.476137146,3.013991451,4.412571544,3.506408661,1.989961662,1.858487258,3.259018917,4.124522769,7.332330219,2.575650541,2.690308124,2.256302084,1.395037343,5.496409242,3.492151249,2.930067331,3.705096725,5.36196907,2.337305614,1.631769958,5.119589662,5.210410292,5.181422173,5.399424969,1.319262374,2.600687678,4.552020565,2.713527316,6.692053409,4.864410938,2.633927281,69088700
491,34122265,82014700,3.963018358,8.232538641,6.661639437,3.336560704,1.836462699,1.842932954,8.245072871,2.329017103,5.592045426,3.912236035,6.854779348,1.751342092,1.407675527,3.607473515,5.866898984,3.519918434,4.744581625,2.311788008,4.422981367,7.178718463,5.745724648,7.923032269,2.427813008,1.241548218,1.537437782,2.806442,4.848275989,3.512334786,4.188268974,5.284650296,3.386551976,4.059183896,5.902242348,5.637010232,2.308717012,4.656083658,3.233476117,4.124495566,2.035615727,1.594408758,1.491872881,3.700838305,1.864430688,4.200396508,9.98966822,5.221590802,2.410087444,2.173205622,4.201999649,5.602214232,2.734078132,6.032759488,1.891565368,2.480777122,6.359331936,5.078269571,5.490355954,4.411738321,2.327664107,0.846978171,3.810048923,4.437577769,5.370061114,3.082547024,2.975969933,1.22055858,4.623242557,4.523499653,2.133470774,3.350407086,3.149754055,1.426627479,2.984254405,8.436977029,6.081305385,6.688724741,4.570809618,5.308196694,6.349886805,3.684611537,2.673834383,0.882093588,2.329768777,1.056141425,7.065067902,3.375330389,4.086957216,1.726065815,4.074240088,3.893328369,3.526162282,5.243612513,2.684559196,3.943833411,5.552270994,5.11352478,2.646552235,3.832392663,2.022739969,7.14530547,3.453897469,0.667296851,2.857598595,1.893718213,2.31459818,6.082745537,5.713498801,4.157922447,3.040905677,3.079779953,2.668409169,2.508932568,2.228081062,2.082494624,0.626645584,2.75785242,2.237862825,6.230831027,0.443378029,6.203818694,2.905704252,6.09762162,4.423013926,5.851539239,5.729610443,1.6338314,4.471093208,4.027061954,9.050325572,4.277709275,0.749803055,0.796573523,8.619217008,3.76588957,4.875659898,1.572807226,0.415100022,1.276644923,5.855887488,7.108414084,3.030927144,1.147925276,1.528372385,3.771623649,4.435011178,9.230170161,1.916373279,3.545240656,2.392577209,1.374810405,5.365333065,4.485163823,6.452726975,3.293443918,4.45085907,3.126302153,2.407988943,4.464155823,7.041182384,8.841036648,5.593808666,3.060198322,5.720916346,3.341924958,2.75451792,6.827187866,1.487421464,4.583601758,82014700
492,91690669,82013300,3.986185789,8.30125014,6.497134765,3.208623449,1.802451412,1.804365595,8.046058814,2.377684593,5.56806922,3.769223611,6.68672514,1.744549811,1.359847486,3.554090301,5.666998704,3.534280459,4.847898006,2.342733145,4.499049981,7.183511098,5.715241432,7.723546902,2.420580427,1.190644681,1.613282482,2.921498577,4.753300508,3.726622621,4.35475572,5.118289232,3.338889559,3.934843302,5.630667766,5.530944188,2.309405009,4.645141363,3.186631242,4.246197065,2.006954352,1.753894945,1.523877442,3.646315257,1.901392261,4.143636465,10.01523431,5.237492879,2.498264392,2.137542844,4.253087918,5.836852868,2.740990837,6.07517465,1.900404195,2.517756104,6.33227396,4.906245947,5.475939592,4.269881884,2.302230994,0.895846834,3.817051212,4.669812202,5.378838936,3.210144877,2.841608961,1.182009896,4.596930027,4.674069325,2.14872849,3.36601305,3.131168564,1.415519694,2.949384054,8.643733184,5.835586786,6.785682122,4.52870067,5.183118423,6.269317865,3.802921573,2.610887488,0.917052348,2.273612062,1.044409454,7.013974031,3.459091743,4.204483191,1.814848582,4.1536177,3.73238949,3.505594015,5.244998773,2.633216063,4.034353733,5.620727936,4.90281415,2.691948652,3.736915469,2.034030477,7.127806346,3.426661054,0.677995334,2.98443977,1.949583828,2.298784574,6.527215799,5.644909064,4.228288492,3.002880534,3.124596755,2.755111774,2.563020428,2.110559146,2.072597265,0.729776611,2.822750568,2.215297222,6.159670989,0.482306361,6.174240033,2.876977126,6.166379134,4.428951581,5.791357835,6.043587764,1.592333476,4.393256346,4.10554409,8.774019559,4.117118835,0.755948613,0.779538165,8.567995071,3.989052375,4.791288853,1.690753281,0.420776173,1.304040531,5.855547826,6.869934479,3.028602282,1.218561729,1.53611052,3.712016702,4.37993749,9.252553463,1.94998312,3.616597295,2.314718048,1.403181752,5.212603887,4.459948619,6.440213839,3.352136572,4.418393215,3.048161546,2.425878843,4.40338707,6.87420853,8.825319767,5.612282117,3.076637864,5.741480668,3.411558469,2.889440179,6.837482214,1.474486709,4.53747805,82013300
493,91689611,82012500,3.961674595,8.234611702,6.314439392,3.315539742,1.805562449,1.847031045,8.00561142,2.569079733,5.678203297,3.655077124,6.733424568,1.739617205,1.372856236,3.492545795,5.523592567,3.459976959,4.704333687,2.315129471,4.531165314,7.115788746,5.563010883,7.486926079,2.405678844,1.189836288,1.639794254,2.961150026,5.048803997,3.757676029,4.418316746,4.961958694,3.306110001,3.889583015,5.531070805,5.73857193,2.302436352,4.630842304,3.197051287,4.222908688,2.076480436,1.811914706,1.590701151,3.646732187,1.881954813,4.09820776,9.853398132,5.163793564,2.519227505,2.108687067,4.236739922,5.710970116,2.725146008,6.001048374,1.884575105,2.543723011,6.20356636,4.870489311,5.44727459,4.235492325,2.292299986,0.918427265,3.740902281,4.678267288,5.334398651,3.042749071,2.705404186,1.176813197,4.536416435,4.666506767,2.166041803,3.39798069,3.055356884,1.421952891,2.973957777,8.324735832,5.806611252,6.824126339,4.70367012,5.177030087,6.240369701,3.856699991,2.785889721,0.962769783,2.316513062,1.076437354,7.015464401,3.428292751,4.087754345,1.919655108,4.217355537,3.727127457,3.459159136,5.22720108,2.566743183,3.924937058,5.518849182,4.906625938,2.627621841,3.727306461,1.968850517,6.946115208,3.38859992,0.710950971,3.092463207,1.951946902,2.280603027,6.440569878,5.575490189,4.384015179,3.057672834,3.202078867,2.905844593,2.498806286,2.175662756,2.089937067,0.775070822,2.774488878,2.205227852,5.990804005,0.515921175,6.133808422,2.900307322,6.185556507,4.449967289,5.803055,6.142385674,1.571106696,4.477951717,4.082200241,8.529231453,4.033361816,0.784830678,0.797497177,8.636663246,4.004342461,4.736750984,1.698099113,0.422241586,1.286665559,5.686287212,6.769404984,3.000783253,1.207368946,1.593587375,3.699638414,4.387708569,9.094719124,1.940744162,3.677148008,2.448304081,1.393726826,5.155504704,4.406859779,6.392939854,3.501701117,4.433932018,3.07480135,2.419390488,4.295520973,6.842261314,8.673130035,5.52695055,3.046063757,5.651418591,3.46191349,2.917205906,6.743832016,1.518471694,4.466847706,82012500
494,91689407,82012000,3.956527326,8.223828634,6.288339165,3.335455749,1.807051082,1.853751805,8.004374213,2.597776757,5.695846717,3.639992303,6.746556891,1.739769399,1.375851598,3.484509163,5.50663352,3.449376093,4.678771973,2.309448083,4.533827888,7.101504776,5.537602875,7.453993453,2.40393179,1.190713684,1.642808729,2.964028067,5.090883785,3.75582393,4.423426469,4.942232556,3.302254425,3.885717418,5.52443001,5.773117966,2.301448835,4.628925906,3.199892296,4.21762024,2.088310454,1.817585071,1.600469006,3.64807215,1.877813723,4.093207624,9.829420037,5.154263655,2.520901534,2.105326136,4.232924541,5.686043978,2.72181401,6.000188457,1.881260335,2.548790481,6.184263176,4.868217839,5.443617503,4.231853194,2.292007817,0.920802169,3.729190575,4.673184792,5.328888628,3.026006937,2.687473257,1.176690618,4.528008567,4.662537442,2.168214003,3.402660396,3.043898066,1.423159838,2.979246709,8.285322825,5.799519936,6.825421969,4.731704076,5.178958045,6.239027977,3.863617804,2.813086828,0.969394551,2.324398147,1.081881861,7.015888214,3.4202035,4.068517764,1.933634738,4.225145155,3.729865458,3.451811579,5.224066019,2.559023658,3.885014825,5.48264575,4.913914151,2.623578681,3.729669915,1.957540068,6.924848848,3.381947385,0.713894884,3.10702618,1.949900905,2.279860602,6.416659911,5.569620583,4.407262484,3.065939056,3.20876001,2.927232822,2.488041812,2.185983221,2.093135079,0.778950757,2.772895839,2.20337232,5.964830637,0.520881179,6.127442916,2.90427494,6.18671902,4.452815241,5.806696971,6.149097708,1.568244192,4.483083248,4.07476245,8.496243477,4.02463754,0.790858659,0.797769947,8.649097708,3.998694155,4.730366548,1.695484897,0.422132765,1.283214245,5.660779185,6.758684264,2.996955713,1.204434925,1.60207453,3.698825717,4.389248027,9.069973257,1.938686503,3.683790684,2.467607564,1.392219378,5.149153497,4.398058812,6.385706478,3.523191214,4.43794873,3.080647416,2.417243269,4.279480537,6.838839081,8.649220573,5.512221389,3.041328377,5.63657093,3.467995803,2.916800883,6.729956441,1.524755657,4.456053548,82012000
495,120020304,13002900,3.660201746,7.752480189,4.925376786,4.287151185,1.893843543,2.164241866,7.919453727,3.977033191,6.356143747,2.911015912,7.463158948,1.793611687,1.518122811,3.114628716,4.704550872,2.870012813,3.457715345,2.000672471,4.652120692,6.839785842,4.504292708,5.795919971,2.288795937,1.240362058,1.807356034,3.089758631,6.466649714,3.611204935,4.705868297,3.968921024,3.092248693,3.737646334,4.970106458,7.493189161,2.19346359,4.536267879,3.345910398,3.957624167,2.721024877,2.01538559,2.076991585,3.727251825,1.638182303,3.852438719,8.794102169,4.698096071,2.625698846,1.948201138,4.053218289,4.447958719,2.543442821,6.107744891,1.722232624,2.700066616,5.19665547,4.751647639,5.181761575,4.064933928,2.292350534,1.012098346,3.141521904,4.311095336,5.006539685,2.497989678,1.787049379,1.169827921,4.216770566,4.403812961,2.24592213,3.584602768,2.504552834,1.486621418,3.25451899,6.968500811,5.508474411,6.916140428,6.162498058,5.302963431,6.218629247,4.252247977,3.766409537,1.291402874,2.744643847,1.347030988,7.034556154,2.934021689,3.335459581,2.582951576,4.586478945,3.880125791,3.026727427,5.10264218,2.137982179,3.071352875,4.857845412,5.379376593,2.487653528,3.789260698,1.525167056,6.206044886,3.028047338,0.819146241,3.608867641,1.856184857,2.26254101,5.104057622,5.360498671,5.45656532,3.326580884,3.500341911,3.659222603,2.176607711,2.521876846,2.245712647,0.916576883,2.66765378,2.109746316,4.895525138,0.744081053,5.819425341,3.10608063,6.235867152,4.553327803,6.028370259,6.362231292,1.425722018,4.62755282,3.711175366,6.863407294,3.658482063,0.997953483,0.798089048,9.146655401,3.696431455,4.343289428,1.558315498,0.40532302,1.125283642,4.469464862,6.204476954,2.730206327,1.072020902,2.148176072,3.651307916,4.490796975,7.923787306,1.811600477,4.030844885,3.176682873,1.341278755,4.848989358,3.947382609,6.020974023,4.536019613,4.664288846,3.346936362,2.264402511,3.587700704,6.636116641,7.472864083,4.754614005,2.83898357,4.89860932,3.77579216,2.892324766,6.089354462,1.943721478,3.900002983,13002900
496,91690533,82030500,4.005920331,8.255480607,6.177352905,3.220654329,1.756089449,1.847064157,7.836775223,2.667853236,5.716723998,3.528197765,6.605593125,1.751959244,1.346749087,3.436459978,5.324795643,3.349339803,4.850308975,2.342737079,4.610429366,7.130575577,5.516064962,7.258131504,2.386405746,1.15745004,1.7045361,3.065552036,5.010786772,3.97967267,4.595770359,4.733104785,3.249536872,3.782343109,5.289347649,5.719943523,2.294001102,4.614521265,3.162540197,4.26952378,2.069626172,1.872933845,1.633024633,3.604813774,1.88405184,4.029575268,9.847820441,5.154068073,2.608446876,2.072047194,4.273441792,5.82634751,2.741102616,6.062204758,1.896737258,2.576454401,6.154131571,4.778347413,5.477428834,4.182230393,2.251363118,0.958150317,3.71780777,4.856085936,5.2625947,3.145926436,2.570644856,1.151361148,4.506694794,4.75110356,2.212393006,3.389542659,3.020826181,1.429395537,2.973985155,8.462133725,5.598049561,6.850648165,4.76059413,5.089200258,6.190947612,3.899986704,2.754256209,0.99475803,2.292195916,1.069314023,7.067987919,3.499142289,4.044354598,2.012460351,4.296288808,3.613327344,3.451291045,5.232892831,2.502481977,3.963635008,5.584360123,4.730199655,2.691185633,3.601553241,1.980775972,6.901542028,3.37628897,0.730361342,3.157145143,2.003425876,2.243938486,6.704845587,5.472443501,4.465851227,3.038725336,3.273578048,2.959284465,2.488134662,2.159043074,2.081029177,0.899953683,2.821112076,2.189708392,5.983211994,0.565045158,6.130588849,2.892154098,6.237399419,4.47820878,5.748591979,6.406206846,1.489851673,4.389182647,4.156507333,8.271610896,3.827998439,0.806828678,0.78531449,8.485511939,4.245974302,4.662705978,1.843463302,0.448149328,1.331211805,5.729122639,6.573322137,2.972491503,1.26733458,1.619233509,3.643345515,4.31468908,9.071310361,1.933039427,3.813639005,2.458090146,1.39709876,5.039346298,4.453338623,6.310554822,3.605656346,4.418949048,2.987697363,2.48033158,4.293626229,6.675278187,8.696909904,5.613025347,3.054165562,5.644742092,3.571662664,3.088825385,6.662590106,1.543653349,4.406445503,82030500
497,91689905,82001800,3.944738099,8.243864128,6.090952158,3.315100857,1.791072654,1.865196564,7.866707189,2.734395581,5.665780715,3.47769108,6.693074431,1.757828461,1.360116563,3.424237183,5.312955993,3.327358476,4.763698169,2.321016737,4.603511453,7.122689588,5.462771143,7.204422985,2.385847705,1.166342595,1.703387554,3.051635274,5.129313571,3.93568176,4.5794323,4.711793848,3.248924392,3.793548107,5.319243738,5.816771064,2.293055168,4.615154437,3.17430704,4.246885998,2.104598582,1.87031135,1.654821302,3.618473223,1.869669429,4.03007228,9.789290598,5.132256917,2.601385117,2.070351694,4.257142782,5.729640143,2.728718502,6.069009474,1.883983863,2.588116501,6.107882244,4.793966004,5.472129805,4.18809792,2.256561424,0.957345254,3.688241243,4.807624783,5.253580383,3.095565047,2.545325381,1.154924171,4.488475936,4.721703563,2.214265891,3.403134031,2.994042397,1.433468734,2.996013411,8.348945618,5.605001364,6.850845831,4.837690745,5.115963749,6.205812471,3.904804272,2.831645387,1.007758102,2.318699471,1.087039701,7.073202286,3.459857558,3.990645885,2.034897268,4.3013681,3.64443309,3.430719188,5.224186897,2.494579009,3.908725585,5.520445636,4.781166434,2.677429676,3.632593623,1.94608283,6.860838107,3.359991559,0.732422207,3.191978284,1.986656683,2.249943256,6.581794058,5.478719303,4.517848168,3.061523625,3.272618158,3.01125265,2.471136919,2.186508902,2.090827644,0.891765245,2.811281698,2.199490488,5.915216974,0.571355268,6.107525996,2.922104248,6.227402704,4.498057655,5.766681807,6.376682162,1.532649304,4.396857006,4.120384949,8.225902046,3.897198694,0.822023202,0.783721717,8.563937868,4.131177613,4.659268652,1.822723917,0.43972732,1.297957672,5.639153429,6.577832971,2.917821663,1.21863386,1.635577785,3.64728123,4.373067243,8.969663927,1.931660605,3.781829945,2.506436791,1.392804959,5.05760072,4.378925715,6.328193971,3.654318026,4.41887658,3.05445322,2.428711116,4.234139204,6.669116974,8.601794958,5.479805282,3.036152789,5.603490336,3.581001725,3.056004822,6.64397364,1.554860707,4.38963197,82001800
